Müdigkeit:
11-22 16:35:57.486   818-7625      C02564/vibrato..._vibrator_dal  vibrator_host         I     WaitForEffect, real time = 38, need Time = 50
11-22 16:36:33.135   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.7363
11-22 16:36:33.136   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.1776
11-22 16:36:33.156   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -9.7478
11-22 16:36:33.156   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.2169
11-22 16:36:33.156   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.0204
11-22 16:36:33.163   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.3971
11-22 16:36:33.164   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.2578
11-22 16:36:33.164   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1881
11-22 16:36:33.179   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -13.2488
11-22 16:36:33.179   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.4917
11-22 16:36:33.179   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.9330
11-22 16:36:33.195   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -12.1308
11-22 16:36:33.195   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -6.2076
11-22 16:36:33.195   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 6.1292
11-22 16:36:33.202   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.2834
11-22 16:36:33.202   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0110
11-22 16:36:33.202   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.2077
11-22 16:36:33.212   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.1600
11-22 16:36:33.212   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -6.6489
11-22 16:36:33.212   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.9428
11-22 16:36:33.231   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.3068
11-22 16:36:33.231   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -6.7666
11-22 16:36:33.231   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.5604
11-22 16:36:33.252   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.2479
11-22 16:36:33.252   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.2466
11-22 16:36:33.252   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.1093
11-22 16:36:33.252   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.0110
11-22 16:36:33.252   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.0049
11-22 16:36:33.252   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1576
11-22 16:36:33.261   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_HR: 125
11-22 16:36:33.268   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.3068
11-22 16:36:33.268   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.4329
11-22 16:36:33.268   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.2858
11-22 16:36:33.287   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.2482
11-22 16:36:33.287   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.1583
11-22 16:36:33.287   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.3443
11-22 16:36:33.297   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.3274
11-22 16:36:33.297   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.1784
11-22 16:36:33.297   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.0147
11-22 16:36:33.306   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.5029
11-22 16:36:33.306   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.4620
11-22 16:36:33.306   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.2365
11-22 16:36:33.332   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.9535
11-22 16:36:33.332   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.2757
11-22 16:36:33.332   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.5500
11-22 16:36:33.347   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.9137
11-22 16:36:33.347   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.8442
11-22 16:36:33.347   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.5990
11-22 16:36:33.348   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.4117
11-22 16:36:33.348   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0305
11-22 16:36:33.348   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1576
11-22 16:36:33.364   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.5408
11-22 16:36:33.364   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.9616
11-22 16:36:33.364   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.9028
11-22 16:36:33.384   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.4231
11-22 16:36:33.384   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.4716
11-22 16:36:33.384   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.4124
11-22 16:36:33.395   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.2993
11-22 16:36:33.395   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.1576
11-22 16:36:33.395   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.2321
11-22 16:36:33.402   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.8840
11-22 16:36:33.402   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.2068
11-22 16:36:33.402   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 1.9907
11-22 16:36:33.420   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.5606
11-22 16:36:33.420   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.9815
11-22 16:36:33.420   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.4222
11-22 16:36:33.446   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.4822
11-22 16:36:33.447   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.6579
11-22 16:36:33.447   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 1.7260
11-22 16:36:33.449   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.3543
11-22 16:36:33.449   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.1319
11-22 16:36:33.449   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.0415
11-22 16:36:33.464   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.0115
11-22 16:36:33.465   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.1874
11-22 16:36:33.465   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.3634
11-22 16:36:33.479   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.0409
11-22 16:36:33.479   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.7756
11-22 16:36:33.479   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.4222
11-22 16:36:33.488   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.1454
11-22 16:36:33.488   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.0440
11-22 16:36:33.488   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.2419
11-22 16:36:33.506   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.7764
11-22 16:36:33.506   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.0011
11-22 16:36:33.506   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 1.6867
11-22 16:36:33.515   818-7885      C02564/vibrato..._vibrator_dal  vibrator_host         I     WaitForEffect, real time = 47, need Time = 50
11-22 16:36:33.517   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.7960
11-22 16:36:33.517   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.3931
11-22 16:36:33.517   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.2555
11-22 16:36:33.537   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.8742
11-22 16:36:33.537   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.6287
11-22 16:36:33.537   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.6870
11-22 16:36:33.538   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.1307
11-22 16:36:33.538   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0244
11-22 16:36:33.538   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.5168
11-22 16:36:33.554   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.6290
11-22 16:36:33.555   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.1485
11-22 16:36:33.555   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.1872
11-22 16:36:33.581   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.0115
11-22 16:36:33.581   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.8148
11-22 16:36:33.581   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.1771
11-22 16:36:33.586   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.3335
11-22 16:36:33.586   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.1246
11-22 16:36:33.587   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.0257
11-22 16:36:33.596   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -7.1490
11-22 16:36:33.596   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.9033
11-22 16:36:33.597   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.4029
11-22 16:36:33.616   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -9.6399
11-22 16:36:33.616   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.9916
11-22 16:36:33.617   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.0796
11-22 16:36:33.633   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.2872
11-22 16:36:33.633   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.0897
11-22 16:36:33.633   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.9717
11-22 16:36:33.633   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.6243
11-22 16:36:33.633   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.2468
11-22 16:36:33.633   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1051
11-22 16:36:33.650   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -12.3956
11-22 16:36:33.650   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.1289
11-22 16:36:33.650   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.6290
11-22 16:36:33.668   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.6111
11-22 16:36:33.668   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.6094
11-22 16:36:33.668   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.3640
11-22 16:36:33.681   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.1136
11-22 16:36:33.681   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0965
11-22 16:36:33.681   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.1173
11-22 16:36:33.687   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.6299
11-22 16:36:33.687   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.5310
11-22 16:36:33.687   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.7955
11-22 16:36:33.705   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.4729
11-22 16:36:33.705   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.9033
11-22 16:36:33.705   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.0406
11-22 16:36:33.738   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.4245
11-22 16:36:33.738   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.2662
11-22 16:36:33.738   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.5307
11-22 16:36:33.747   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.0648
11-22 16:36:33.747   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.0941
11-22 16:36:33.747   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.2358
11-22 16:36:33.748   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.4049
11-22 16:36:33.748   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.1191
11-22 16:36:33.748   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.0698
11-22 16:36:33.766   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.0126
11-22 16:36:33.766   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.9229
11-22 16:36:33.766   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.0698
11-22 16:36:33.772   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.1148
11-22 16:36:33.772   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0098
11-22 16:36:33.772   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1649
11-22 16:36:33.783   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -9.5125
11-22 16:36:33.783   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.2073
11-22 16:36:33.783   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.5503
11-22 16:36:33.802   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.4435
11-22 16:36:33.803   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.5206
11-22 16:36:33.803   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.9322
11-22 16:36:33.824   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.2180
11-22 16:36:33.824   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.8834
11-22 16:36:33.824   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.1774
11-22 16:36:33.836   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.2627
11-22 16:36:33.836   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0183
11-22 16:36:33.836   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.3567
11-22 16:36:33.840   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.3160
11-22 16:36:33.840   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.9224
11-22 16:36:33.840   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.8341
11-22 16:36:33.864   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.1395
11-22 16:36:33.864   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.3441
11-22 16:36:33.864   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.3340
11-22 16:36:33.868   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.1405
11-22 16:36:33.868   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.2114
11-22 16:36:33.868   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.0965
11-22 16:36:33.881   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -7.2079
11-22 16:36:33.881   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.9619
